datet,grid,solar,tariff
2014-07-13 12:00:00,-0.422,1.343,0.36965
2014-07-13 12:15:00,-0.826,1.309,0.36965
2014-07-13 12:30:00,-0.555,0.982,0.36965
2014-07-13 12:45:00,-0.19,1.402,0.36965
2014-07-13 13:00:00,-0.721,1.73,0.36965
2014-07-13 13:15:00,-0.73,1.571,0.36965
2014-07-13 13:30:00,-1.343,1.775,0.36965
2014-07-13 13:45:00,-0.939,1.518,0.36965
2014-07-13 14:00:00,-1.41,1.98,0.36965
2014-07-13 14:15:00,-1.101,1.527,0.36965
2014-07-13 14:30:00,-1.656,1.908,0.36965
2014-07-13 14:45:00,-1.316,1.882,0.36965
2014-07-13 15:00:00,-1.59,1.873,0.36965
2014-07-13 15:15:00,-1.585,1.876,0.36965
2014-07-13 15:30:00,-1.434,1.859,0.36965
2014-07-13 15:45:00,-1.52,1.833,0.36965
2014-07-13 16:00:00,-1.46,1.801,0.36965
2014-07-13 16:15:00,-1.437,1.768,0.36965
2014-07-13 16:30:00,-1.388,1.725,0.36965
2014-07-13 16:45:00,-1.421,1.68,0.36965
2014-07-13 17:00:00,-1.384,1.624,0.36965
2014-07-13 17:15:00,-1.258,1.554,0.36965
2014-07-13 17:30:00,-1.296,1.482,0.36965
2014-07-13 17:45:00,-1.248,1.408,0.36965
2014-07-13 18:00:00,-1.065,1.324,0.36965
2014-07-13 18:15:00,-0.995,1.247,0.36965
2014-07-13 18:30:00,-0.968,1.156,0.36965
2014-07-13 18:45:00,-0.888,1.051,0.36965
2014-07-13 19:00:00,-0.703,0.95,0.36965
2014-07-13 19:15:00,-0.56,0.841,0.36965
2014-07-13 19:30:00,-0.493,0.735,0.36965
2014-07-13 19:45:00,-0.363,0.614,0.36965
2014-07-13 20:00:00,-0.298,0.494,0.36965
2014-07-13 20:15:00,-0.234,0.39,0.36965
2014-07-13 20:30:00,-0.05,0.295,0.36965
2014-07-13 20:45:00,0.132,0.208,0.36965
2014-07-13 21:00:00,0.176,0.122,0.36965
2014-07-13 21:15:00,0.565,0.045,0.36965
2014-07-13 21:30:00,0.639,0.016,0.36965
2014-07-13 21:45:00,0.54,-0.009,0.36965
2014-07-13 22:00:00,0.547,-0.016,0.36965
2014-07-13 22:15:00,0.372,-0.002,0.36965
2014-07-13 22:30:00,0.382,0.0,0.36965
2014-07-13 22:45:00,0.346,0.0,0.36965
2014-07-13 23:00:00,0.314,0.0,0.36965
2014-07-13 23:15:00,0.258,0.0,0.36965
2014-07-13 23:30:00,0.295,0.0,0.36965
2014-07-13 23:45:00,0.745,0.0,0.36965
2014-07-14 00:00:00,0.661,0.0,0.36965
2014-07-14 00:15:00,0.504,0.0,0.36965
2014-07-14 00:30:00,0.429,0.001,0.36965
2014-07-14 00:45:00,0.274,0.0,0.36965
2014-07-14 01:00:00,0.379,0.0,0.36965
2014-07-14 01:15:00,0.435,0.0,0.36965
2014-07-14 01:30:00,0.371,0.0,0.36965
2014-07-14 01:45:00,0.328,0.0,0.36965
2014-07-14 02:00:00,0.295,0.0,0.36965
2014-07-14 02:15:00,0.259,0.0,0.36965
2014-07-14 02:30:00,0.291,0.0,0.36965
2014-07-14 02:45:00,0.341,0.0,0.36965
2014-07-14 03:00:00,0.371,0.0,0.36965
2014-07-14 03:15:00,0.31,0.0,0.36965
2014-07-14 03:30:00,0.27,0.0,0.36965
2014-07-14 03:45:00,0.277,0.0,0.36965
2014-07-14 04:00:00,0.286,0.0,0.36965
2014-07-14 04:15:00,0.367,0.0,0.36965
2014-07-14 04:30:00,0.34,0.0,0.36965
2014-07-14 04:45:00,0.305,0.0,0.36965
2014-07-14 05:00:00,0.273,0.0,0.36965
2014-07-14 05:15:00,0.276,0.0,0.36965
2014-07-14 05:30:00,0.325,0.0,0.36965
2014-07-14 05:45:00,0.34,0.0,0.36965
2014-07-14 06:00:00,0.362,0.0,0.36965
2014-07-14 06:15:00,0.246,0.0,0.36965
2014-07-14 06:30:00,0.286,0.0,0.36965
2014-07-14 06:45:00,0.279,0.0,0.36965
2014-07-14 07:00:00,0.343,0.0,0.36965
2014-07-14 07:15:00,0.353,0.0,0.36965
2014-07-14 07:30:00,0.298,0.0,0.36965
2014-07-14 07:45:00,0.276,0.0,0.36965
2014-07-14 08:00:00,0.177,-0.003,0.36965
2014-07-14 08:15:00,0.248,-0.002,0.36965
2014-07-14 08:30:00,0.238,-0.005,0.36965
2014-07-14 08:45:00,0.248,0.009,0.36965
2014-07-14 09:00:00,0.356,0.025,0.36965
2014-07-14 09:15:00,0.327,0.039,0.36965
2014-07-14 09:30:00,0.4,0.045,0.36965
2014-07-14 09:45:00,0.178,0.065,0.36965
2014-07-14 10:00:00,0.124,0.068,0.36965
2014-07-14 10:15:00,0.269,0.059,0.36965
2014-07-14 10:30:00,0.945,0.057,0.36965
2014-07-14 10:45:00,0.762,0.07,0.36965
2014-07-14 11:00:00,0.498,0.124,0.36965
2014-07-14 11:15:00,0.24,0.104,0.36965
2014-07-14 11:30:00,0.204,0.145,0.36965
2014-07-14 11:45:00,0.114,0.168,0.36965
2014-07-14 12:00:00,0.063,0.191,0.36965
2014-07-14 12:15:00,0.027,0.198,0.36965
2014-07-14 12:30:00,0.05,0.203,0.36965
2014-07-14 12:45:00,0.028,0.23,0.36965
2014-07-14 13:00:00,-0.212,0.478,0.36965
2014-07-14 13:15:00,-0.617,0.784,0.36965
2014-07-14 13:30:00,-1.0,1.24,0.36965
2014-07-14 13:45:00,-1.158,1.346,0.36965
2014-07-14 14:00:00,-0.979,1.261,0.36965
2014-07-14 14:15:00,-1.074,1.324,0.36965
2014-07-14 14:30:00,-0.911,1.135,0.36965
2014-07-14 14:45:00,-1.024,1.221,0.36965
2014-07-14 15:00:00,-1.377,1.856,0.36965
2014-07-14 15:15:00,-1.43,1.699,0.36965
2014-07-14 15:30:00,-1.421,1.702,0.36965
2014-07-14 15:45:00,-1.515,1.766,0.36965
2014-07-14 16:00:00,-1.528,1.698,0.36965
2014-07-14 16:15:00,-1.536,1.731,0.36965
2014-07-14 16:30:00,-1.492,1.712,0.36965
2014-07-14 16:45:00,-1.483,1.727,0.36965
2014-07-14 17:00:00,-0.779,1.044,0.36965
2014-07-14 17:15:00,-0.294,0.558,0.36965
2014-07-14 17:30:00,-0.035,0.278,0.36965
2014-07-14 17:45:00,0.124,0.173,0.36965
2014-07-14 18:00:00,0.149,0.181,0.36965
2014-07-14 18:15:00,0.23,0.128,0.36965
2014-07-14 18:30:00,0.178,0.165,0.36965
2014-07-14 18:45:00,0.161,0.162,0.36965
2014-07-14 19:00:00,0.099,0.161,0.36965
2014-07-14 19:15:00,0.163,0.125,0.36965
2014-07-14 19:30:00,0.267,0.119,0.36965
2014-07-14 19:45:00,0.187,0.184,0.36965
2014-07-14 20:00:00,0.182,0.233,0.36965
2014-07-14 20:15:00,0.076,0.222,0.36965
2014-07-14 20:30:00,0.256,0.188,0.36965
2014-07-14 20:45:00,0.19,0.137,0.36965
2014-07-14 21:00:00,0.264,0.082,0.36965
2014-07-14 21:15:00,0.343,0.05,0.36965
2014-07-14 21:30:00,0.306,0.011,0.36965
2014-07-14 21:45:00,0.3,-0.011,0.36965
2014-07-14 22:00:00,0.318,-0.014,0.36965
2014-07-14 22:15:00,0.363,0.0,0.36965
2014-07-14 22:30:00,0.402,0.0,0.36965
2014-07-14 22:45:00,0.568,0.0,0.36965
2014-07-14 23:00:00,0.747,-0.001,0.36965
2014-07-14 23:15:00,1.002,0.0,0.36965
2014-07-14 23:30:00,0.968,0.0,0.36965
2014-07-14 23:45:00,0.858,0.0,0.36965
2014-07-15 00:00:00,0.765,0.0,0.36965
2014-07-15 00:15:00,0.862,0.0,0.36965
2014-07-15 00:30:00,0.989,0.0,0.36965
2014-07-15 00:45:00,0.687,0.0,0.36965
2014-07-15 01:00:00,0.583,0.0,0.36965
2014-07-15 01:15:00,0.468,0.0,0.36965
2014-07-15 01:30:00,0.49,0.0,0.36965
2014-07-15 01:45:00,0.424,0.0,0.36965
2014-07-15 02:00:00,0.387,0.0,0.36965
2014-07-15 02:15:00,0.358,0.0,0.36965
2014-07-15 02:30:00,0.433,0.0,0.36965
2014-07-15 02:45:00,0.442,0.0,0.36965
2014-07-15 03:00:00,0.468,0.0,0.36965
2014-07-15 03:15:00,0.405,0.0,0.36965
2014-07-15 03:30:00,0.386,0.0,0.36965
2014-07-15 03:45:00,0.36,0.0,0.36965
2014-07-15 04:00:00,0.406,0.0,0.36965
2014-07-15 04:15:00,0.448,0.0,0.36965
2014-07-15 04:30:00,0.441,0.0,0.36965
2014-07-15 04:45:00,0.435,0.0,0.36965
2014-07-15 05:00:00,0.36,0.0,0.36965
2014-07-15 05:15:00,0.385,0.0,0.36965
2014-07-15 05:30:00,0.38,0.0,0.36965
2014-07-15 05:45:00,0.465,0.0,0.36965
2014-07-15 06:00:00,0.441,0.0,0.36965
2014-07-15 06:15:00,0.397,0.0,0.36965
2014-07-15 06:30:00,0.38,0.0,0.36965
2014-07-15 06:45:00,0.356,0.0,0.36965
2014-07-15 07:00:00,0.415,0.0,0.36965
2014-07-15 07:15:00,0.441,0.0,0.36965
2014-07-15 07:30:00,0.562,0.0,0.36965
2014-07-15 07:45:00,0.434,0.0,0.36965
2014-07-15 08:00:00,0.296,0.0,0.36965
2014-07-15 08:15:00,0.293,-0.003,0.36965
2014-07-15 08:30:00,0.249,0.002,0.36965
2014-07-15 08:45:00,0.342,0.013,0.36965
2014-07-15 09:00:00,0.503,0.024,0.36965
2014-07-15 09:15:00,0.515,0.029,0.36965
2014-07-15 09:30:00,0.353,0.042,0.36965
2014-07-15 09:45:00,0.208,0.057,0.36965
2014-07-15 10:00:00,0.175,0.084,0.36965
2014-07-15 10:15:00,0.225,0.089,0.36965
2014-07-15 10:30:00,0.224,0.101,0.36965
2014-07-15 10:45:00,0.112,0.12,0.36965
2014-07-15 11:00:00,0.123,0.149,0.36965
2014-07-15 11:15:00,0.128,0.158,0.36965
2014-07-15 11:30:00,0.145,0.173,0.36965
2014-07-15 11:45:00,0.024,0.231,0.36965
2014-07-15 12:00:00,-0.016,0.266,0.36965
2014-07-15 12:15:00,0.059,0.266,0.36965
2014-07-15 12:30:00,0.053,0.277,0.36965
2014-07-15 12:45:00,0.065,0.291,0.36965
2014-07-15 13:00:00,-0.118,0.374,0.36965
2014-07-15 13:15:00,-0.193,0.46,0.36965
2014-07-15 13:30:00,-0.162,0.453,0.36965
2014-07-15 13:45:00,-0.222,0.54,0.36965
2014-07-15 14:00:00,-0.139,0.499,0.36965
2014-07-15 14:15:00,-0.036,0.359,0.36965
2014-07-15 14:30:00,-0.078,0.347,0.36965
2014-07-15 14:45:00,-0.111,0.358,0.36965
2014-07-15 15:00:00,-0.115,0.405,0.36965
2014-07-15 15:15:00,-0.131,0.445,0.36965
2014-07-15 15:30:00,-0.174,0.534,0.36965
2014-07-15 15:45:00,-0.205,0.529,0.36965
2014-07-15 16:00:00,-0.175,0.442,0.49271
2014-07-15 16:15:00,-0.193,0.439,0.49271
2014-07-15 16:30:00,-0.186,0.481,0.49271
2014-07-15 16:45:00,-0.209,0.54,0.49271
2014-07-15 17:00:00,-0.156,0.502,0.49271
2014-07-15 17:15:00,-0.118,0.451,0.49271
2014-07-15 17:30:00,-0.301,0.535,0.49271
2014-07-15 17:45:00,-0.183,0.458,0.49271
2014-07-15 18:00:00,0.024,0.258,0.49271
2014-07-15 18:15:00,-0.101,0.447,0.49271
2014-07-15 18:30:00,0.043,0.285,0.49271
2014-07-15 18:45:00,0.016,0.295,0.49271
2014-07-15 19:00:00,-0.077,0.312,0.49271
2014-07-15 19:15:00,0.02,0.256,0.49271
2014-07-15 19:30:00,0.125,0.239,0.49271
2014-07-15 19:45:00,0.213,0.19,0.49271
2014-07-15 20:00:00,0.287,0.159,0.49271
2014-07-15 20:15:00,0.206,0.133,0.49271
2014-07-15 20:30:00,0.29,0.094,0.49271
2014-07-15 20:45:00,0.304,0.061,0.49271
2014-07-15 21:00:00,0.374,0.033,0.36965
2014-07-15 21:15:00,0.423,0.007,0.36965
2014-07-15 21:30:00,0.479,-0.01,0.36965
2014-07-15 21:45:00,0.407,-0.015,0.36965
2014-07-15 22:00:00,0.498,-0.014,0.36965
2014-07-15 22:15:00,0.517,0.0,0.36965
2014-07-15 22:30:00,0.578,0.0,0.36965
2014-07-15 22:45:00,0.586,0.0,0.36965
2014-07-15 23:00:00,0.637,0.0,0.36965
2014-07-15 23:15:00,0.535,0.0,0.36965
2014-07-15 23:30:00,0.595,0.0,0.36965
2014-07-15 23:45:00,0.374,0.0,0.36965
2014-07-16 00:00:00,0.517,0.001,0.36965
2014-07-16 00:15:00,0.722,0.001,0.36965
2014-07-16 00:30:00,0.738,0.001,0.36965
2014-07-16 00:45:00,0.449,0.0,0.36965
2014-07-16 01:00:00,0.372,0.0,0.36965
2014-07-16 01:15:00,0.397,0.0,0.36965
2014-07-16 01:30:00,0.446,0.0,0.36965
2014-07-16 01:45:00,0.463,0.0,0.36965
2014-07-16 02:00:00,0.418,0.0,0.36965
2014-07-16 02:15:00,0.388,0.0,0.36965
2014-07-16 02:30:00,0.348,0.0,0.36965
2014-07-16 02:45:00,0.413,0.0,0.36965
2014-07-16 03:00:00,0.444,0.0,0.36965
2014-07-16 03:15:00,0.427,0.0,0.36965
2014-07-16 03:30:00,0.41,0.0,0.36965
2014-07-16 03:45:00,0.357,0.0,0.36965
2014-07-16 04:00:00,0.373,0.0,0.36965
2014-07-16 04:15:00,0.42,0.0,0.36965
2014-07-16 04:30:00,0.466,0.0,0.36965
2014-07-16 04:45:00,0.421,0.0,0.36965
2014-07-16 05:00:00,0.367,0.0,0.36965
2014-07-16 05:15:00,0.378,0.0,0.36965
2014-07-16 05:30:00,0.36,0.0,0.36965
2014-07-16 05:45:00,0.465,0.0,0.36965
2014-07-16 06:00:00,0.44,0.0,0.36965
2014-07-16 06:15:00,0.413,0.0,0.36965
2014-07-16 06:30:00,0.358,0.0,0.36965
2014-07-16 06:45:00,0.358,0.0,0.36965
2014-07-16 07:00:00,0.418,0.0,0.36965
2014-07-16 07:15:00,0.441,0.0,0.36965
2014-07-16 07:30:00,0.464,0.0,0.36965
2014-07-16 07:45:00,0.341,0.0,0.36965
2014-07-16 08:00:00,0.265,0.0,0.36965
2014-07-16 08:15:00,0.267,0.024,0.36965
2014-07-16 08:30:00,0.267,0.06,0.36965
2014-07-16 08:45:00,0.272,0.1,0.36965
2014-07-16 09:00:00,0.323,0.151,0.36965
2014-07-16 09:15:00,0.103,0.189,0.36965
2014-07-16 09:30:00,0.054,0.248,0.36965
2014-07-16 09:45:00,-0.014,0.329,0.36965
2014-07-16 10:00:00,-0.056,0.389,0.36965
2014-07-16 10:15:00,-0.134,0.417,0.36965
2014-07-16 10:30:00,-0.258,0.519,0.36965
2014-07-16 10:45:00,-0.679,0.903,0.36965
2014-07-16 11:00:00,-0.771,1.064,0.36965
2014-07-16 11:15:00,-0.686,1.001,0.36965
2014-07-16 11:30:00,-0.799,1.134,0.36965
2014-07-16 11:45:00,-0.949,1.221,0.36965
2014-07-16 12:00:00,-1.092,1.348,0.36965
2014-07-16 12:15:00,-1.175,1.43,0.36965
2014-07-16 12:30:00,-1.188,1.51,0.36965
2014-07-16 12:45:00,-1.307,1.643,0.36965
2014-07-16 13:00:00,-1.406,1.712,0.36965
2014-07-16 13:15:00,-1.517,1.758,0.36965
2014-07-16 13:30:00,-1.509,1.801,0.36965
2014-07-16 13:45:00,-1.588,1.842,0.36965
2014-07-16 14:00:00,-1.539,1.881,0.36965
2014-07-16 14:15:00,-1.55,1.897,0.36965
2014-07-16 14:30:00,-1.599,1.919,0.36965
2014-07-16 14:45:00,-1.653,1.928,0.36965
2014-07-16 15:00:00,-1.661,1.939,0.36965
2014-07-16 15:15:00,-1.639,1.932,0.36965
2014-07-16 15:30:00,-1.56,1.92,0.36965
2014-07-16 15:45:00,-1.547,1.896,0.36965
2014-07-16 16:00:00,-1.573,1.855,0.49271
2014-07-16 16:15:00,-1.56,1.822,0.49271
2014-07-16 16:30:00,-1.509,1.783,0.49271
2014-07-16 16:45:00,-1.414,1.727,0.49271
2014-07-16 17:00:00,-1.318,1.673,0.49271
2014-07-16 17:15:00,-1.262,1.613,0.49271
2014-07-16 17:30:00,-1.294,1.55,0.49271
2014-07-16 17:45:00,-1.216,1.474,0.49271
2014-07-16 18:00:00,-1.116,1.389,0.49271
2014-07-16 18:15:00,-0.967,1.298,0.49271
2014-07-16 18:30:00,-0.882,1.205,0.49271
2014-07-16 18:45:00,-0.753,1.101,0.49271
2014-07-16 19:00:00,-0.736,0.993,0.49271
2014-07-16 19:15:00,-0.634,0.882,0.49271
2014-07-16 19:30:00,-0.501,0.772,0.49271
2014-07-16 19:45:00,-0.321,0.658,0.49271
2014-07-16 20:00:00,-0.224,0.547,0.49271
2014-07-16 20:15:00,-0.109,0.436,0.49271
2014-07-16 20:30:00,-0.075,0.33,0.49271
2014-07-16 20:45:00,0.005,0.231,0.49271
2014-07-16 21:00:00,0.159,0.138,0.36965
2014-07-16 21:15:00,0.336,0.025,0.36965
2014-07-16 21:30:00,0.361,0.005,0.36965
2014-07-16 21:45:00,0.326,-0.01,0.36965
2014-07-16 22:00:00,0.511,-0.016,0.36965
2014-07-16 22:15:00,0.612,-0.002,0.36965
2014-07-16 22:30:00,0.573,0.0,0.36965
2014-07-16 22:45:00,0.529,0.0,0.36965
2014-07-16 23:00:00,0.489,0.0,0.36965
2014-07-16 23:15:00,0.51,0.0,0.36965
2014-07-16 23:30:00,0.541,0.0,0.36965
2014-07-16 23:45:00,0.596,0.0,0.36965
2014-07-17 00:00:00,0.566,0.0,0.36965
2014-07-17 00:15:00,0.45,0.0,0.36965
2014-07-17 00:30:00,0.563,0.0,0.36965
2014-07-17 00:45:00,0.827,0.0,0.36965
2014-07-17 01:00:00,0.796,-0.001,0.36965
2014-07-17 01:15:00,0.436,0.0,0.36965
2014-07-17 01:30:00,0.479,0.0,0.36965
2014-07-17 01:45:00,0.455,0.0,0.36965
2014-07-17 02:00:00,0.4,0.0,0.36965
2014-07-17 02:15:00,0.387,0.0,0.36965
2014-07-17 02:30:00,0.352,0.0,0.36965
2014-07-17 02:45:00,0.463,0.0,0.36965
2014-07-17 03:00:00,0.408,0.0,0.36965
2014-07-17 03:15:00,0.37,0.0,0.36965
2014-07-17 03:30:00,0.36,0.0,0.36965
2014-07-17 03:45:00,0.444,0.0,0.36965
2014-07-17 04:00:00,0.43,0.0,0.36965
2014-07-17 04:15:00,0.463,0.0,0.36965
2014-07-17 04:30:00,0.364,0.0,0.36965
2014-07-17 04:45:00,0.371,0.0,0.36965
2014-07-17 05:00:00,0.382,0.0,0.36965
2014-07-17 05:15:00,0.462,0.0,0.36965
2014-07-17 05:30:00,0.426,0.0,0.36965
2014-07-17 05:45:00,0.438,0.0,0.36965
2014-07-17 06:00:00,0.361,0.0,0.36965
2014-07-17 06:15:00,0.345,0.0,0.36965
2014-07-17 06:30:00,0.426,0.0,0.36965
2014-07-17 06:45:00,0.438,0.0,0.36965
2014-07-17 07:00:00,0.452,0.0,0.36965
2014-07-17 07:15:00,0.384,0.0,0.36965
2014-07-17 07:30:00,0.385,0.0,0.36965
2014-07-17 07:45:00,0.318,0.0,0.36965
2014-07-17 08:00:00,0.333,0.001,0.36965
2014-07-17 08:15:00,0.346,0.027,0.36965
2014-07-17 08:30:00,0.255,0.064,0.36965
2014-07-17 08:45:00,0.189,0.091,0.36965
2014-07-17 09:00:00,0.175,0.151,0.36965
2014-07-17 09:15:00,0.042,0.235,0.36965
2014-07-17 09:30:00,0.114,0.238,0.36965
2014-07-17 09:45:00,-0.025,0.317,0.36965
2014-07-17 10:00:00,-0.098,0.368,0.36965
2014-07-17 10:15:00,-0.076,0.402,0.36965
2014-07-17 10:30:00,-0.069,0.362,0.36965
2014-07-17 10:45:00,-0.28,0.508,0.36965
2014-07-17 11:00:00,-0.162,0.511,0.36965
2014-07-17 11:15:00,-0.76,1.059,0.36965
2014-07-17 11:30:00,-0.979,1.212,0.36965
2014-07-17 11:45:00,-1.038,1.307,0.36965
2014-07-17 12:00:00,-1.149,1.438,0.36965
2014-07-17 12:15:00,-0.89,1.223,0.36965
2014-07-17 12:30:00,-1.196,1.47,0.36965
2014-07-17 12:45:00,-1.371,1.686,0.36965
2014-07-17 13:00:00,-1.418,1.73,0.36965
2014-07-17 13:15:00,-1.447,1.795,0.36965
2014-07-17 13:30:00,-1.593,1.873,0.36965
2014-07-17 13:45:00,-1.62,1.88,0.36965
2014-07-17 14:00:00,-1.613,1.911,0.36965
2014-07-17 14:15:00,-1.607,1.937,0.36965
2014-07-17 14:30:00,-1.643,1.952,0.36965
2014-07-17 14:45:00,-1.618,1.964,0.36965
2014-07-17 15:00:00,-1.684,1.958,0.36965
2014-07-17 15:15:00,-1.688,1.953,0.36965
2014-07-17 15:30:00,-1.652,1.945,0.36965
2014-07-17 15:45:00,-1.563,1.924,0.36965
2014-07-17 16:00:00,-1.536,1.886,0.49271
2014-07-17 16:15:00,-1.506,1.855,0.49271
2014-07-17 16:30:00,-1.531,1.806,0.49271
2014-07-17 16:45:00,-1.488,1.75,0.49271
2014-07-17 17:00:00,-1.391,1.694,0.49271
2014-07-17 17:15:00,-1.289,1.629,0.49271
2014-07-17 17:30:00,-1.231,1.553,0.49271
2014-07-17 17:45:00,-1.15,1.472,0.49271
2014-07-17 18:00:00,-1.115,1.388,0.49271
2014-07-17 18:15:00,-1.044,1.301,0.49271
2014-07-17 18:30:00,-0.905,1.204,0.49271
2014-07-17 18:45:00,-0.758,1.103,0.49271
2014-07-17 19:00:00,-0.659,1.0,0.49271
2014-07-17 19:15:00,-0.598,0.89,0.49271
2014-07-17 19:30:00,-0.534,0.771,0.49271
2014-07-17 19:45:00,-0.411,0.665,0.49271
2014-07-17 20:00:00,-0.223,0.566,0.49271
2014-07-17 20:15:00,-0.144,0.465,0.49271
2014-07-17 20:30:00,-0.046,0.377,0.49271
2014-07-17 20:45:00,0.118,0.13,0.49271
2014-07-17 21:00:00,0.213,0.038,0.36965
2014-07-17 21:15:00,0.253,0.022,0.36965
2014-07-17 21:30:00,0.314,0.005,0.36965
2014-07-17 21:45:00,0.374,-0.01,0.36965
2014-07-17 22:00:00,0.558,-0.016,0.36965
2014-07-17 22:15:00,0.592,-0.002,0.36965
2014-07-17 22:30:00,0.581,0.0,0.36965
2014-07-17 22:45:00,0.644,0.0,0.36965
2014-07-17 23:00:00,0.631,0.0,0.36965
2014-07-17 23:15:00,0.676,0.0,0.36965
2014-07-17 23:30:00,0.865,0.0,0.36965
2014-07-17 23:45:00,0.468,0.0,0.36965
2014-07-18 00:00:00,0.441,0.0,0.36965
2014-07-18 00:15:00,0.459,0.0,0.36965
2014-07-18 00:30:00,0.383,0.0,0.36965
2014-07-18 00:45:00,0.454,0.0,0.36965
2014-07-18 01:00:00,0.469,0.001,0.36965
2014-07-18 01:15:00,0.47,0.0,0.36965
2014-07-18 01:30:00,0.442,0.0,0.36965
2014-07-18 01:45:00,0.451,0.0,0.36965
2014-07-18 02:00:00,0.372,0.0,0.36965
2014-07-18 02:15:00,0.367,0.0,0.36965
2014-07-18 02:30:00,0.362,0.0,0.36965
2014-07-18 02:45:00,0.441,0.0,0.36965
2014-07-18 03:00:00,0.437,0.0,0.36965
2014-07-18 03:15:00,0.41,0.0,0.36965
2014-07-18 03:30:00,0.38,0.0,0.36965
2014-07-18 03:45:00,0.351,0.0,0.36965
2014-07-18 04:00:00,0.39,0.0,0.36965
2014-07-18 04:15:00,0.432,0.0,0.36965
2014-07-18 04:30:00,0.46,0.0,0.36965
2014-07-18 04:45:00,0.389,0.0,0.36965
2014-07-18 05:00:00,0.372,0.0,0.36965
2014-07-18 05:15:00,0.359,0.0,0.36965
2014-07-18 05:30:00,0.399,0.0,0.36965
2014-07-18 05:45:00,0.461,0.0,0.36965
2014-07-18 06:00:00,0.433,0.0,0.36965
2014-07-18 06:15:00,0.391,0.0,0.36965
2014-07-18 06:30:00,0.355,0.0,0.36965
2014-07-18 06:45:00,0.353,0.0,0.36965
2014-07-18 07:00:00,0.426,0.0,0.36965
2014-07-18 07:15:00,0.433,0.0,0.36965
2014-07-18 07:30:00,0.428,0.0,0.36965
2014-07-18 07:45:00,0.326,0.0,0.36965
2014-07-18 08:00:00,0.259,0.001,0.36965
2014-07-18 08:15:00,0.244,0.032,0.36965
2014-07-18 08:30:00,0.279,0.067,0.36965
2014-07-18 08:45:00,0.23,0.109,0.36965
2014-07-18 09:00:00,0.098,0.21,0.36965
2014-07-18 09:15:00,0.017,0.204,0.36965
2014-07-18 09:30:00,-0.014,0.26,0.36965
2014-07-18 09:45:00,0.04,0.32,0.36965
2014-07-18 10:00:00,-0.005,0.304,0.36965
2014-07-18 10:15:00,-0.112,0.372,0.36965
2014-07-18 10:30:00,-0.227,0.476,0.36965
2014-07-18 10:45:00,-0.29,0.508,0.36965
2014-07-18 11:00:00,-0.182,0.502,0.36965
2014-07-18 11:15:00,-0.309,0.622,0.36965
2014-07-18 11:30:00,-0.281,0.606,0.36965
2014-07-18 11:45:00,-0.459,0.696,0.36965
2014-07-18 12:00:00,-0.674,0.935,0.36965
2014-07-18 12:15:00,-1.05,1.279,0.36965
2014-07-18 12:30:00,-0.636,0.971,0.36965
2014-07-18 12:45:00,-1.211,1.557,0.36965
2014-07-18 13:00:00,-1.4,1.684,0.36965
2014-07-18 13:15:00,-1.669,1.933,0.36965
2014-07-18 13:30:00,-1.09,1.356,0.36965
2014-07-18 13:45:00,-1.581,1.842,0.36965
2014-07-18 14:00:00,-1.629,1.964,0.36965
2014-07-18 14:15:00,-1.563,1.915,0.36965
2014-07-18 14:30:00,-0.991,1.288,0.36965
2014-07-18 14:45:00,-0.428,0.686,0.36965
2014-07-18 15:00:00,-1.765,2.006,0.36965
2014-07-18 15:15:00,-1.687,1.992,0.36965
2014-07-18 15:30:00,-1.665,1.995,0.36965
2014-07-18 15:45:00,-1.442,1.758,0.36965
2014-07-18 16:00:00,-1.704,1.948,0.49271
2014-07-18 16:15:00,-1.589,1.877,0.49271
2014-07-18 16:30:00,-1.418,1.691,0.49271
2014-07-18 16:45:00,-1.327,1.656,0.49271
2014-07-18 17:00:00,-1.361,1.715,0.49271
2014-07-18 17:15:00,-1.272,1.614,0.49271
2014-07-18 17:30:00,-1.059,1.294,0.49271
2014-07-18 17:45:00,-1.233,1.496,0.49271
2014-07-18 18:00:00,-0.943,1.265,0.49271
2014-07-18 18:15:00,-0.804,1.141,0.49271
2014-07-18 18:30:00,-0.876,1.219,0.49271
2014-07-18 18:45:00,-0.791,1.105,0.49271
2014-07-18 19:00:00,-0.727,0.979,0.49271
2014-07-18 19:15:00,-0.607,0.867,0.49271
2014-07-18 19:30:00,-0.442,0.745,0.49271
2014-07-18 19:45:00,-0.289,0.624,0.49271
2014-07-18 20:00:00,0.171,0.501,0.49271
2014-07-18 20:15:00,-0.062,0.399,0.49271
2014-07-18 20:30:00,-0.055,0.313,0.49271
2014-07-18 20:45:00,0.042,0.218,0.49271
2014-07-18 21:00:00,0.117,0.131,0.36965
2014-07-18 21:15:00,0.303,0.035,0.36965
2014-07-18 21:30:00,0.307,0.016,0.36965
2014-07-18 21:45:00,0.336,-0.003,0.36965
2014-07-18 22:00:00,0.48,-0.016,0.36965
2014-07-18 22:15:00,0.842,-0.002,0.36965
2014-07-18 22:30:00,0.538,0.0,0.36965
2014-07-18 22:45:00,0.518,0.0,0.36965
2014-07-18 23:00:00,0.505,0.0,0.36965
2014-07-18 23:15:00,0.496,0.0,0.36965
2014-07-18 23:30:00,0.429,0.0,0.36965
2014-07-18 23:45:00,0.592,0.0,0.36965
2014-07-19 00:00:00,0.472,0.0,0.36965
